report_date,BA.1,BA.2,BA.2.75,BA.2.86,BA.4,BA.5,CH.1.1,Delta,EG.5,HK.3,JN.1,JN.1.4,Recombinant,XBB,XBC
2022-06-30,0,46.57,0.43,0,8,38.71,0,0,0,0,0,0,0.29,0,0
2022-07-01,0,46.86,0.43,0,9,41.14,0,0,0,0,0,0,0.43,0,0
2022-07-02,0,45.71,0.29,0,8.71,43.86,0,0,0,0,0,0,0.43,0,0
2022-07-03,0,42.14,0.29,0,8.57,46.71,0,0,0,0,0,0,0.71,0,0
2022-07-04,0,41.86,0.43,0,9.29,51.57,0,0,0,0,0,0,0.71,0,0
2022-07-05,0,41,0.43,0,9.71,58.29,0,0,0,0,0,0,0.71,0,0
2022-07-06,0,38.43,0.29,0,9.71,60.43,0,0,0,0,0,0,0.71,0,0
2022-07-07,0,40.86,0.29,0,10.29,67.57,0,0,0,0,0,0,0.86,0,0
2022-07-08,0,38.86,0.29,0,10.71,68.14,0,0,0,0,0,0,0.71,0,0
2022-07-09,0,40.29,0.43,0,12,71.86,0,0,0,0,0,0,0.86,0,0
2022-07-10,0,40.86,0.57,0,13.57,76.14,0,0,0,0,0,0,0.57,0,0
2022-07-11,0.14,41.14,0.57,0,14,80.71,0,0,0,0,0,0,0.43,0,0
2022-07-12,0.14,41.86,0.43,0,14.14,86.14,0,0,0,0,0,0,0.43,0,0
2022-07-13,0.14,42.86,0.43,0,14.71,88.43,0,0,0,0,0,0,0.57,0,0
2022-07-14,0.14,37,0.57,0,13.86,82.71,0,0,0,0,0,0,0.29,0,0
2022-07-15,0.14,34.14,0.86,0,12.86,80.86,0,0,0,0,0,0,0.29,0,0
2022-07-16,0.14,32.29,0.86,0,12,81.71,0,0,0,0,0,0,0.14,0,0
2022-07-17,0.14,31.14,0.71,0,11.29,82.29,0,0,0,0,0,0,0.29,0,0
2022-07-18,0,28.57,0.57,0,10.57,90,0,0,0,0,0,0,0.29,0,0
2022-07-19,0,26.86,1,0,13.86,95.43,0,0,0,0,0,0,0.29,0,0
2022-07-20,0,23.57,1,0,14,98,0,0,0,0,0,0,0.14,0,0
2022-07-21,0,23.43,0.86,0,14.86,104.57,0,0,0,0,0,0,0.14,0,0
2022-07-22,0,21.71,0.86,0,14.57,103.86,0,0,0,0,0,0,0.14,0,0
2022-07-23,0,19.43,0.71,0,14.43,104.86,0,0,0,0,0,0,0.14,0,0
2022-07-24,0,17.14,1.14,0,14.14,110.57,0,0,0,0,0,0,0,0,0
2022-07-25,0,16.14,1.29,0,15.86,111.71,0,0,0,0,0,0,0,0,0
2022-07-26,0,13.71,1,0,14.86,113.14,0,0,0,0,0,0,0,0,0
2022-07-27,0,12.29,1,0,14.43,109.43,0,0,0,0,0,0,0,0,0
2022-07-28,0,11.57,1,0,14.86,110.29,0,0,0,0,0,0,0,0,0
2022-07-29,0,11,1,0,14.86,111.86,0,0,0,0,0,0,0,0,0
2022-07-30,0,10.86,1.14,0,14.43,112.71,0,0,0,0,0,0,0,0,0
2022-07-31,0,11.71,1.14,0,15,117.29,0,0,0,0,0,0,0.29,0,0
2022-08-01,0,10.14,1.14,0,13.57,114.29,0,0,0,0,0,0,0.29,0,0
2022-08-02,0,10.29,1.71,0,11.14,112.14,0,0,0,0,0,0,0.29,0,0
2022-08-03,0,8.86,1.86,0,10.71,116.29,0,0,0,0,0,0,0.29,0,0
2022-08-04,0,7.57,2,0,9.57,114.29,0,0,0,0,0,0,0.43,0,0
2022-08-05,0,7.71,1.86,0,9.43,111.43,0,0,0,0,0,0,0.43,0,0
2022-08-06,0,6.71,1.71,0,9.29,107.86,0,0,0,0,0,0,0.43,0,0
2022-08-07,0,5.14,1.71,0,7.71,99.71,0,0,0,0,0,0,0.14,0,0
2022-08-08,0,4.71,2.14,0,7.43,96.86,0,0,0,0,0,0,0.14,0,0
2022-08-09,0,3.29,1.71,0,8.14,99.86,0,0,0,0,0,0,0.29,0,0
2022-08-10,0,4.43,1.86,0,9.29,104.86,0,0,0,0,0,0,0.43,0,0
2022-08-11,0,4.57,1.71,0,9.57,102.71,0,0,0,0,0,0,0.29,0,0
2022-08-12,0,4.29,1.71,0,9.43,103.57,0,0,0,0,0,0,0.29,0,0
2022-08-13,0,3.86,2.29,0,9.57,104.29,0,0,0,0,0,0,0.29,0,0
2022-08-14,0,3.57,2.14,0,9.71,102,0,0,0,0,0,0,0.29,0,0
2022-08-15,0,3,1.86,0,10.14,102.14,0,0,0,0,0,0,0.29,0,0
2022-08-16,0,3.43,2.14,0,10.29,101.29,0,0,0,0,0,0,0.14,0,0
2022-08-17,0,2.86,2,0,9.29,99.14,0,0,0,0,0,0,0,0,0
2022-08-18,0,3.57,2.14,0,9.14,103.14,0,0,0,0,0,0,0.29,0,0
2022-08-19,0,3.71,2,0,9.43,102.29,0,0,0,0,0,0,0.29,0,0
2022-08-20,0,4,1.57,0,8.86,99.14,0,0,0,0,0,0,0.57,0,0
2022-08-21,0,4,1.86,0,8.29,99.43,0,0,0,0,0,0,0.57,0,0
2022-08-22,0,3.86,1.86,0,8.29,97.57,0,0,0,0,0,0,0.57,0,0
2022-08-23,0,3,1.43,0,7.29,93.71,0,0,0,0,0,0,0.57,0,0
2022-08-24,0,2.43,2.29,0,6.71,88.43,0,0,0,0,0,0,0.71,0,0
2022-08-25,0,1.29,2.43,0,6.86,82.14,0,0,0,0,0,0,0.43,0,0
2022-08-26,0,1.14,2.43,0,7.14,82,0,0,0,0,0,0,0.43,0,0
2022-08-27,0,1,2.57,0,6.86,79.43,0,0,0,0,0,0,0.14,0,0
2022-08-28,0,2.14,2.71,0,7.14,78.57,0,0,0,0,0,0,0.14,0,0
2022-08-29,0,2,3.29,0,6.57,78.29,0,0,0,0,0,0,0.14,0,0
2022-08-30,0,1.86,3.71,0,6.14,75.43,0,0,0,0,0,0,0.29,0,0
2022-08-31,0,1.57,2.71,0,5.57,74.71,0,0,0,0,0,0,0.14,0,0
2022-09-01,0,1.86,2.71,0,4.71,75.43,0,0,0,0,0,0,0.14,0,0
2022-09-02,0,1.71,2.71,0,4,74.86,0,0,0,0,0,0,0.14,0,0
2022-09-03,0,1.57,2.86,0,4.14,76.86,0,0,0,0,0,0,0.29,0,0
2022-09-04,0,0.29,2.29,0,3.71,73.71,0,0,0,0,0,0,0.29,0,0
2022-09-05,0,0.57,1.86,0,3.14,68.86,0,0,0,0,0,0,0.29,0,0
2022-09-06,0,0.71,2,0,3.29,62.57,0,0,0,0,0,0,0.14,0.14,0
2022-09-07,0,1.14,2,0,3,56.57,0,0,0,0,0,0,0.14,0.14,0
2022-09-08,0,0.86,1.86,0,2.86,55.43,0,0,0,0,0,0,0.14,0.14,0
2022-09-09,0,0.86,2,0,3,55,0,0,0,0,0,0,0.14,0.14,0
2022-09-10,0,0.86,1.71,0,3,54.43,0,0,0,0,0,0,0,0.14,0
2022-09-11,0,1,2,0,3.14,51.71,0,0,0,0,0,0,0,0.29,0
2022-09-12,0,1,1.71,0,2.86,51.71,0,0,0,0,0,0,0,0.29,0
2022-09-13,0,0.86,1,0,2.57,48.86,0,0,0,0,0,0,0,0.14,0
2022-09-14,0,0.43,1,0,2.86,46.14,0,0,0,0,0,0,0,0.14,0
2022-09-15,0,0.43,1.14,0,2.86,41.71,0,0,0,0,0,0,0,0.14,0
2022-09-16,0,0.43,1,0,2.71,41.71,0,0,0,0,0,0,0,0.14,0
2022-09-17,0,0.43,1.14,0,2.57,40,0,0,0,0,0,0,0,0.14,0
2022-09-18,0,0.29,0.71,0,2.43,38.57,0,0,0,0,0,0,0,0,0
2022-09-19,0,0,0.71,0,2,33.14,0,0,0,0,0,0,0,0,0
2022-09-20,0,0.14,1,0,1.57,32.57,0,0,0,0,0,0,0,0.14,0
2022-09-21,0,0.14,1.57,0,1.29,33.43,0,0,0,0,0,0,0,0.14,0
2022-09-22,0,0.29,1.71,0,1.57,33.14,0,0,0,0,0,0,0,0.14,0
2022-09-23,0,0.29,1.71,0,1.57,29.29,0,0,0,0,0,0,0,0.14,0
2022-09-24,0,0.29,1.43,0,1.57,26.86,0,0,0,0,0,0,0,0.14,0
2022-09-25,0,0.29,2,0,2.14,23.71,0,0,0,0,0,0,0,0.14,0
2022-09-26,0,0.29,2.29,0,2.43,23,0,0,0,0,0,0,0,0.14,0
2022-09-27,0,0.14,2.14,0,2.57,21,0,0,0,0,0,0,0,0,0
2022-09-28,0,0.14,1.57,0,2.86,21.71,0,0,0,0,0,0,0,0,0
2022-09-29,0,0,1.29,0,2.29,22.14,0,0,0,0,0,0,0,0,0
2022-09-30,0,0,1.57,0,2.43,25,0,0,0,0,0,0,0,0.14,0
2022-10-01,0,0.14,1.86,0,2.29,25.14,0,0,0,0,0,0,0,0.14,0
2022-10-02,0,0.29,1.43,0,1.57,26.14,0.29,0,0,0,0,0,0,0.14,0
2022-10-03,0,0.43,1.57,0,1.57,27.14,0.29,0,0,0,0,0,0,0.14,0
2022-10-04,0,0.43,1.86,0,1.29,28.43,0.29,0,0,0,0,0,0,0.14,0
2022-10-05,0,0.57,2.43,0,0.86,26.86,0.29,0,0,0,0,0,0,0.14,0
2022-10-06,0,0.71,2.86,0,0.86,29.14,0.29,0,0,0,0,0,0,0.29,0
2022-10-07,0,0.71,2.86,0,0.71,29.14,0.29,0,0,0,0,0,0,0.14,0
2022-10-08,0,0.57,2.71,0,0.86,30.29,0.29,0,0,0,0,0,0,0.14,0
2022-10-09,0,0.43,2.57,0,0.86,31.86,0.14,0,0,0,0,0,0,0.14,0
2022-10-10,0,0.43,2.43,0,1.14,34.57,0.14,0,0,0,0,0,0,0.14,0
2022-10-11,0,1,2.43,0,1.43,36.14,0.29,0,0,0,0,0,0,0.29,0
2022-10-12,0,1,2.43,0,2.29,41.14,0.43,0,0,0,0,0,0.14,0.29,0
2022-10-13,0,0.86,2,0,2.43,41.86,0.43,0,0,0,0,0,0.14,0.14,0
2022-10-14,0,1,1.86,0,2.71,45.43,0.43,0,0,0,0,0,0.14,0.29,0.14
2022-10-15,0,1.14,2.43,0,2.71,47.29,0.57,0,0,0,0,0,0.14,0.43,0.14
2022-10-16,0,1.14,2.57,0,2.86,50.43,0.43,0,0,0,0,0,0.14,0.43,0.14
2022-10-17,0,1.14,2.43,0,2.57,52,0.71,0,0,0,0,0,0.43,0.43,0.14
2022-10-18,0,1.14,2.86,0,2.43,55.71,0.71,0,0,0,0,0,0.43,0.57,0.14
2022-10-19,0,1.14,3.43,0,2.29,56.57,0.57,0,0,0,0,0,0.29,0.57,0.14
2022-10-20,0,1.14,4.29,0,2.86,59.29,0.71,0,0,0,0,0,0.29,1,0.14
2022-10-21,0,1.57,4.71,0,2.86,62.57,1.29,0,0,0,0,0,0.29,1.29,0
2022-10-22,0,1.43,5.57,0,2.71,63,1.29,0,0,0,0,0,0.29,1.29,0.29
2022-10-23,0,1.71,5.57,0,2.43,62,1.57,0,0,0,0,0,0.29,1.29,0.29
2022-10-24,0,1.57,6,0,2.29,60.71,1.43,0,0,0,0,0,0,1.43,0.29
2022-10-25,0,1,6.43,0,2.43,59.71,1.57,0,0,0,0,0,0,1.29,0.43
2022-10-26,0,0.86,6,0,2.29,60,2.43,0,0,0,0,0,0,1.71,0.43
2022-10-27,0,1,6.86,0,1.86,61.43,2.86,0,0,0,0,0,0,1.57,0.43
2022-10-28,0,0.43,7.14,0,1.86,59.14,2.57,0,0,0,0,0,0,1.14,0.57
2022-10-29,0,0.86,6.29,0,1.86,63.14,2.71,0,0,0,0,0,0,1.29,0.43
